date,open,high,low,close,volume,currency
2018-10-05,222.21,230.03,222.53,228.17,292340594.21,Ethereum
2018-10-06,228.17,227.29,223.99,225.05,226441423.93,Ethereum
2018-10-07,225.05,226.29,223.91,226.02,242163119.88,Ethereum
2018-10-08,226.03,230.49,226.24,229.23,275169500.71,Ethereum
2018-10-09,229.23,229.53,226.94,227.67,270655286.62,Ethereum
2018-10-10,227.67,226.52,224.41,225.2,270423278.34,Ethereum
2018-10-11,225.26,225.26,186.88,189.83,280686354.91,Ethereum
2018-10-12,190.32,198.15,191.59,195.71,259967593.22,Ethereum
2018-10-13,195.75,200.55,195.66,199.3,215324446.91,Ethereum
2018-10-14,199.3,200.13,193.92,194.92,209424639.04,Ethereum
2018-10-15,194.99,232.03,192.88,210.8,352120919.31,Ethereum
2018-10-16,209.89,210.59,207.7,209.67,259593356.15,Ethereum
2018-10-17,209.6,210.32,207.16,207.75,255940199.65,Ethereum
2018-10-18,207.81,205.82,201.09,202.25,221799891.23,Ethereum
2018-10-19,202.27,203.46,200.94,203.01,151832262.46,Ethereum
2018-10-20,203.01,206.08,203.28,204.97,149570216.48,Ethereum
2018-10-21,204.97,207.27,204.67,205.0,163617144.5,Ethereum
2018-10-22,205.0,204.74,203.12,203.64,191508315.64,Ethereum
2018-10-23,203.67,205.56,201.22,203.29,177173032.3,Ethereum
2018-10-24,203.31,204.71,202.25,202.58,168240717.09,Ethereum
2018-10-25,202.59,202.28,200.93,201.7,176755399.67,Ethereum
2018-10-26,201.7,204.31,200.95,202.43,169491166.29,Ethereum
2018-10-27,202.43,203.55,202.52,203.29,162718697.85,Ethereum
2018-10-28,203.29,204.67,203.12,204.54,153707591.53,Ethereum
2018-10-29,204.54,200.21,195.23,195.92,215314502.6,Ethereum
2018-10-30,195.94,197.1,195.39,196.65,245233441.42,Ethereum
2018-10-31,196.65,198.33,196.24,198.02,238281673.83,Ethereum
2018-11-01,198.02,199.61,198.52,198.97,233664637.3,Ethereum
2018-11-02,198.97,202.14,197.79,201.11,203212853.44,Ethereum
2018-11-03,201.11,200.79,199.52,199.9,160790602.79,Ethereum
2018-11-04,199.9,216.71,202.29,211.54,240039049.53,Ethereum
2018-11-05,211.54,210.83,207.42,209.55,221169670.15,Ethereum
2018-11-06,209.54,219.6,210.14,219.34,266382838.22,Ethereum
2018-11-07,219.34,222.21,216.85,217.44,295458250.74,Ethereum
2018-11-08,217.48,215.81,211.56,211.69,234738959.81,Ethereum
2018-11-09,211.69,211.11,208.31,209.52,199608128.23,Ethereum
2018-11-10,209.52,213.13,209.93,212.04,196079456.84,Ethereum
2018-11-11,212.04,212.75,210.32,211.66,219760467.39,Ethereum
2018-11-12,211.66,211.08,208.98,210.31,199753463.08,Ethereum
2018-11-13,210.31,209.38,205.2,205.9,193734382.99,Ethereum
2018-11-14,206.43,208.15,171.51,182.72,318920969.0,Ethereum
2018-11-15,182.72,185.67,168.57,181.53,206578170.27,Ethereum
2018-11-16,180.89,179.65,174.63,174.96,333375893.36,Ethereum
2018-11-17,175.04,175.92,173.25,174.47,297438902.54,Ethereum
2018-11-18,174.44,179.01,174.47,177.39,271156395.11,Ethereum
2018-11-19,177.55,177.58,144.85,148.22,300853051.45,Ethereum
2018-11-20,148.22,152.22,124.36,130.74,427274827.74,Ethereum
2018-11-21,130.74,139.42,124.5,136.5,228871551.23,Ethereum
2018-11-22,136.23,129.1,125.04,125.08,287547275.65,Ethereum
2018-11-23,124.83,127.14,118.18,123.37,174492308.72,Ethereum
2018-11-24,122.92,113.12,108.49,112.66,266514785.32,Ethereum
2018-11-25,112.74,120.55,100.96,116.75,253590457.32,Ethereum
2018-11-26,116.68,119.22,104.87,108.87,181319493.57,Ethereum
2018-11-27,108.51,110.87,106.28,109.87,309080721.8,Ethereum
2018-11-28,110.21,126.71,110.2,122.88,181557557.02,Ethereum
2018-11-29,122.83,123.89,117.5,117.76,278297083.78,Ethereum
2018-11-30,117.76,114.2,109.62,112.91,248836912.67,Ethereum
2018-12-01,112.91,120.68,116.82,118.24,252048473.51,Ethereum
2018-12-02,118.25,117.44,115.57,116.24,237903787.16,Ethereum
2018-12-03,116.24,109.95,107.24,108.32,214426131.6,Ethereum
2018-12-04,108.32,110.87,109.49,109.77,224414144.86,Ethereum
2018-12-05,109.77,104.13,101.74,101.85,253680250.52,Ethereum
2018-12-06,101.57,104.06,90.05,90.43,175524704.83,Ethereum
2018-12-07,90.43,97.75,82.08,93.61,235077885.79,Ethereum
2018-12-08,93.55,97.33,88.4,91.68,252498136.59,Ethereum
2018-12-09,91.68,96.97,93.92,94.49,237216006.74,Ethereum
2018-12-10,94.49,91.64,89.66,90.77,204658543.53,Ethereum
2018-12-11,90.77,90.2,87.58,88.32,241312257.83,Ethereum
2018-12-12,88.32,91.57,90.03,90.38,234871157.53,Ethereum
2018-12-13,90.38,87.72,85.47,86.4,223743147.88,Ethereum
2018-12-14,86.4,85.09,83.73,84.12,248636381.72,Ethereum
2018-12-15,84.12,84.53,83.69,84.3,175388688.31,Ethereum
2018-12-16,84.3,86.89,84.9,85.39,183329476.38,Ethereum
2018-12-17,85.39,96.16,92.89,95.06,280751231.88,Ethereum
2018-12-18,95.06,102.19,98.21,101.93,324514621.86,Ethereum
2018-12-19,102.44,109.23,99.85,100.63,172185010.13,Ethereum
2018-12-20,100.63,118.89,99.75,116.43,197572100.76,Ethereum
2018-12-21,116.31,112.21,107.53,109.4,328341422.07,Ethereum
2018-12-22,109.4,118.65,112.58,117.72,301382099.02,Ethereum
2018-12-23,117.72,132.29,116.58,131.45,490520819.94,Ethereum
2018-12-24,131.56,161.25,131.53,140.87,385949928.24,Ethereum
2018-12-25,140.87,141.84,124.03,130.99,225626016.68,Ethereum
2018-12-26,130.53,135.94,128.7,131.71,318122267.38,Ethereum
2018-12-27,132.61,133.94,114.67,116.72,162270992.08,Ethereum
2018-12-28,116.72,141.13,115.35,139.73,198667294.58,Ethereum
2018-12-29,139.36,141.86,130.16,137.04,377506453.13,Ethereum
2018-12-30,137.04,142.13,136.87,141.04,312978555.89,Ethereum
2018-12-31,141.04,135.99,132.58,133.14,248732768.88,Ethereum
2019-01-01,133.14,145.16,137.2,141.9,233479141.71,Ethereum
2019-01-02,141.9,158.28,144.7,156.1,371269897.05,Ethereum
2019-01-03,156.1,152.9,146.61,149.1,277765127.55,Ethereum
2019-01-04,149.44,158.8,147.32,156.04,161910054.26,Ethereum
2019-01-05,155.39,160.54,154.6,156.22,361556453.37,Ethereum
2019-01-06,156.22,166.94,157.63,158.29,337674567.87,Ethereum
2019-01-07,158.29,156.71,151.32,152.25,292618297.25,Ethereum
2019-01-08,152.25,152.42,149.02,150.68,272649472.92,Ethereum
2019-01-09,150.68,153.31,150.52,151.21,250584005.29,Ethereum
2019-01-10,151.17,152.75,124.07,127.96,197435643.47,Ethereum
2019-01-11,127.87,129.45,123.91,126.99,281911403.63,Ethereum
2019-01-12,126.99,128.07,125.36,126.05,237024861.67,Ethereum
2019-01-13,126.05,122.3,115.1,116.66,231684768.11,Ethereum
2019-01-14,116.66,131.08,121.52,129.71,341614141.96,Ethereum
2019-01-15,129.71,128.52,119.43,121.38,315354770.98,Ethereum
2019-01-16,121.38,126.34,121.56,123.31,291968486.6,Ethereum
2019-01-17,123.31,125.01,122.13,124.05,264721632.8,Ethereum
2019-01-18,124.05,122.9,120.35,120.79,226359715.29,Ethereum
2019-01-19,120.79,125.51,123.49,124.8,251849865.06,Ethereum
2019-01-20,124.8,119.48,117.81,118.48,244777590.01,Ethereum
2019-01-21,118.48,118.66,115.73,117.12,215217071.74,Ethereum
2019-01-22,117.12,119.23,116.02,118.83,237669196.71,Ethereum
2019-01-23,118.83,118.31,116.48,117.09,219510643.18,Ethereum
2019-01-24,117.09,118.07,116.3,117.28,247242854.39,Ethereum
2019-01-25,117.28,117.88,115.58,115.73,227206824.52,Ethereum
2019-01-26,115.73,116.99,115.7,116.38,199822606.41,Ethereum
2019-01-27,116.38,115.51,112.59,112.59,246426257.58,Ethereum
2019-01-28,112.59,109.61,103.15,106.02,334702524.63,Ethereum
2019-01-29,106.02,105.9,103.4,104.74,267061143.7,Ethereum
2019-01-30,104.74,109.32,105.72,108.52,255069282.26,Ethereum
2019-01-31,108.52,108.79,105.77,106.46,216167209.46,Ethereum
2019-02-01,106.46,107.62,105.55,106.72,181284401.27,Ethereum
2019-02-02,106.72,110.8,107.93,110.56,178591389.32,Ethereum
2019-02-03,110.56,109.11,106.56,107.04,201513208.57,Ethereum
2019-02-04,107.04,107.54,105.92,106.61,219639134.47,Ethereum
2019-02-05,106.61,107.33,106.29,106.57,193388823.47,Ethereum
2019-02-06,106.57,105.11,101.78,104.26,217093048.52,Ethereum
2019-02-07,104.26,104.57,103.42,103.69,191171285.65,Ethereum
2019-02-08,103.69,120.6,112.03,119.24,324625659.62,Ethereum
2019-02-09,119.24,120.34,118.15,118.84,235649298.47,Ethereum
2019-02-10,118.84,125.85,118.11,125.22,280769964.49,Ethereum
2019-02-11,125.22,122.79,119.14,120.26,356948136.07,Ethereum
2019-02-12,120.26,122.34,119.41,121.87,312802200.01,Ethereum
2019-02-13,121.87,124.04,121.12,121.73,330761711.96,Ethereum
2019-02-14,121.73,123.27,120.4,120.44,250608706.8,Ethereum
2019-02-15,120.44,122.29,120.09,120.71,294935529.25,Ethereum
2019-02-16,120.71,123.42,121.0,122.62,273783279.05,Ethereum
2019-02-17,122.62,135.38,124.3,133.99,408559701.23,Ethereum
2019-02-18,133.99,149.54,141.99,146.29,516892615.35,Ethereum
2019-02-19,146.29,148.89,143.9,144.06,493153101.44,Ethereum
2019-02-20,144.06,149.27,143.3,148.87,443335964.75,Ethereum
2019-02-21,148.87,147.48,143.98,145.55,343085269.95,Ethereum
2019-02-22,145.55,148.9,145.96,148.19,345274199.76,Ethereum
2019-02-23,148.19,161.57,153.52,158.99,456327163.14,Ethereum
2019-02-24,158.99,149.24,133.21,133.21,541052570.23,Ethereum
2019-02-25,133.21,141.28,135.75,138.52,540929236.18,Ethereum
2019-02-26,138.52,137.71,135.08,136.68,403906085.7,Ethereum
2019-02-27,136.68,139.82,132.08,135.45,467431921.29,Ethereum
2019-02-28,135.45,137.3,134.28,135.69,475891088.62,Ethereum
2019-03-01,135.69,137.09,135.21,135.56,330159759.2,Ethereum
2019-03-02,135.56,136.42,132.0,133.23,364630052.18,Ethereum
2019-03-03,133.23,133.89,129.54,130.72,395176432.49,Ethereum
2019-03-04,130.72,128.06,124.7,126.19,510427922.11,Ethereum
2019-03-05,126.19,137.65,130.71,137.26,563233224.87,Ethereum
2019-03-06,137.26,139.42,135.78,137.83,510295746.82,Ethereum
2019-03-07,137.83,139.08,136.71,137.09,492561930.9,Ethereum
2019-03-08,137.09,136.97,132.6,133.72,516297592.21,Ethereum
2019-03-09,133.72,139.2,136.16,137.46,654346420.66,Ethereum
2019-03-10,137.46,137.27,135.23,135.89,618882510.73,Ethereum
2019-03-11,135.89,134.19,132.1,132.75,525057139.92,Ethereum
2019-03-12,132.75,134.97,131.16,133.69,570039062.82,Ethereum
2019-03-13,133.69,133.46,131.83,132.14,479696040.47,Ethereum
2019-03-14,132.14,133.48,131.7,132.28,484598445.78,Ethereum
2019-03-15,132.28,137.45,133.83,136.66,583666428.65,Ethereum
2019-03-16,136.66,143.64,140.1,141.71,588456982.06,Ethereum
2019-03-17,141.71,140.69,138.53,139.21,428711369.9,Ethereum
2019-03-18,139.21,140.33,137.42,137.66,505988400.31,Ethereum
2019-03-19,137.66,140.0,138.51,138.83,410911826.38,Ethereum
2019-03-20,138.83,140.08,135.21,139.51,479746173.14,Ethereum
2019-03-21,139.51,137.65,135.14,135.34,429463619.13,Ethereum
2019-03-22,135.34,137.15,135.19,136.47,490834531.25,Ethereum
2019-03-23,136.47,138.05,136.45,137.25,414921651.66,Ethereum
2019-03-24,137.25,136.96,135.44,136.2,406092493.2,Ethereum
2019-03-25,136.2,134.26,132.26,133.55,490150261.65,Ethereum
2019-03-26,133.55,134.67,133.4,134.0,512803193.25,Ethereum
2019-03-27,134.0,139.91,137.48,139.71,463859901.26,Ethereum
2019-03-28,139.71,139.46,137.64,138.17,360079362.31,Ethereum
2019-03-29,138.17,143.61,140.28,143.49,388164486.74,Ethereum
2019-03-30,143.49,145.62,141.5,142.57,401929227.82,Ethereum
2019-03-31,142.57,142.59,140.82,141.81,348447809.47,Ethereum
2019-04-01,141.81,143.51,140.61,141.52,372212036.51,Ethereum
2019-04-02,141.52,167.67,155.55,165.02,887226842.02,Ethereum
2019-04-03,165.02,173.63,157.01,161.19,1021372943.94,Ethereum
2019-04-04,161.19,160.08,154.62,157.77,931278063.8,Ethereum
2019-04-05,157.77,168.27,161.56,166.31,676449184.13,Ethereum
2019-04-06,166.31,168.81,163.45,165.98,610081433.69,Ethereum
2019-04-07,165.98,176.84,168.99,175.23,723860882.3,Ethereum
2019-04-08,175.23,186.35,178.15,180.74,982257918.76,Ethereum
2019-04-09,180.74,179.08,175.49,176.27,744921064.59,Ethereum
2019-04-10,176.27,184.61,174.66,177.43,779905569.97,Ethereum
2019-04-11,177.43,168.52,162.61,165.14,678135751.74,Ethereum
2019-04-12,165.14,166.77,163.93,164.34,579717122.14,Ethereum
2019-04-13,164.34,165.07,162.68,164.11,419488385.19,Ethereum
2019-04-14,164.11,168.66,165.87,168.19,410659242.92,Ethereum
2019-04-15,168.19,164.47,157.31,160.29,471248886.63,Ethereum
2019-04-16,160.29,168.43,165.51,166.65,431051631.58,Ethereum
2019-04-17,166.65,167.61,165.57,166.83,483563621.54,Ethereum
2019-04-18,166.83,175.99,168.0,174.19,580507688.82,Ethereum
2019-04-19,174.19,175.18,172.05,173.91,594715862.71,Ethereum
2019-04-20,173.91,176.46,172.14,173.95,499377592.66,Ethereum
2019-04-21,173.95,173.55,168.93,170.1,538958886.59,Ethereum
2019-04-22,170.1,174.95,171.66,171.77,533034241.1,Ethereum
2019-04-23,171.77,176.48,170.22,170.6,631247553.1,Ethereum
2019-04-24,170.6,168.11,162.06,166.04,640568932.45,Ethereum
2019-04-25,166.04,157.46,151.47,152.97,566583639.01,Ethereum
2019-04-26,152.97,156.34,153.1,155.61,664745100.27,Ethereum
2019-04-27,155.61,158.82,154.74,157.09,499650658.23,Ethereum
2019-04-28,157.48,158.75,156.75,156.75,512017509.14,Ethereum
2019-04-29,156.75,156.41,153.47,155.1,600216907.48,Ethereum
2019-04-30,155.1,162.98,158.38,162.66,628938767.92,Ethereum
2019-05-01,162.66,165.03,159.69,160.45,592360037.63,Ethereum
2019-05-02,160.45,164.53,160.35,162.05,562923879.73,Ethereum
2019-05-03,162.05,169.78,162.53,167.42,758920968.96,Ethereum
2019-05-04,167.42,170.53,163.52,163.87,608566255.33,Ethereum
2019-05-05,163.87,164.61,161.6,163.45,561246835.97,Ethereum
2019-05-06,163.45,176.64,161.75,173.08,776787094.64,Ethereum
2019-05-07,173.08,182.44,168.13,168.36,831030599.03,Ethereum
2019-05-08,168.36,174.62,170.36,171.26,582840013.13,Ethereum
2019-05-09,171.26,176.21,168.37,170.41,671950641.49,Ethereum
2019-05-10,170.41,178.6,171.61,172.44,830217078.43,Ethereum
2019-05-11,172.44,205.96,183.95,192.73,1490463311.39,Ethereum
2019-05-12,192.73,190.0,182.74,188.19,1063997805.21,Ethereum
2019-05-13,188.19,212.41,192.66,196.02,1058688204.43,Ethereum
2019-05-14,196.02,221.53,198.23,217.3,1323964324.4,Ethereum
2019-05-15,217.3,250.34,222.19,248.62,1634933324.11,Ethereum
2019-05-16,248.62,273.23,238.66,264.57,1951751255.6,Ethereum
2019-05-17,264.57,249.84,232.95,244.75,1295140504.82,Ethereum
2019-05-18,244.75,243.12,232.51,234.04,719515504.6,Ethereum
2019-05-19,234.04,265.38,259.15,260.71,792664187.01,Ethereum
2019-05-20,260.71,257.7,248.83,252.43,738034002.31,Ethereum
2019-05-21,252.43,260.06,250.76,254.73,749567073.96,Ethereum
2019-05-22,254.73,248.64,239.94,243.6,702468322.2,Ethereum
2019-05-23,243.6,252.84,242.36,245.51,707377987.09,Ethereum
2019-05-24,245.51,253.09,248.13,249.65,660051716.43,Ethereum
2019-05-25,249.65,256.84,250.4,251.61,663540965.23,Ethereum
2019-05-26,251.61,273.74,263.44,267.98,769125395.58,Ethereum
2019-05-27,267.98,275.77,267.07,271.9,770352433.68,Ethereum
2019-05-28,271.9,274.56,267.49,271.16,673868828.05,Ethereum
2019-05-29,271.16,271.81,267.39,269.38,569336656.47,Ethereum
2019-05-30,269.38,273.94,247.29,254.66,888919581.13,Ethereum
2019-05-31,254.66,268.06,258.74,267.81,705141146.06,Ethereum
2019-06-01,267.81,274.64,263.95,264.63,587463132.92,Ethereum
2019-06-02,264.63,273.41,268.25,269.3,436393898.24,Ethereum
2019-06-03,269.3,252.36,246.44,249.85,560664230.33,Ethereum
2019-06-04,249.85,242.38,235.54,241.0,480046287.2,Ethereum
2019-06-05,241.0,248.0,240.98,246.2,409428797.44,Ethereum
2019-06-06,246.2,250.46,244.37,249.45,396643045.51,Ethereum
2019-06-07,249.45,256.64,249.2,249.68,436392667.05,Ethereum
2019-06-08,249.68,248.57,244.12,244.52,355518816.28,Ethereum
2019-06-09,244.52,236.56,229.3,231.44,438297331.78,Ethereum
2019-06-10,231.44,249.05,242.39,247.93,441524451.41,Ethereum
2019-06-11,247.93,247.18,243.14,245.28,431595398.61,Ethereum
2019-06-12,245.28,263.13,252.34,262.96,476376751.84,Ethereum
2019-06-13,262.96,265.68,253.9,255.22,480634410.27,Ethereum
2019-06-14,255.22,271.16,262.91,263.77,517973327.36,Ethereum
2019-06-15,263.77,273.22,267.38,269.06,433542241.87,Ethereum
2019-06-16,269.06,273.33,263.81,268.48,538227592.91,Ethereum
2019-06-17,268.48,279.71,271.58,274.01,531768182.12,Ethereum
2019-06-18,274.01,267.55,262.1,264.55,533637693.55,Ethereum
2019-06-19,264.55,273.03,268.3,268.95,478605493.28,Ethereum
2019-06-20,268.95,277.24,267.7,271.9,595580698.66,Ethereum
2019-06-21,271.9,304.73,291.34,295.94,924121483.27,Ethereum
2019-06-22,295.94,317.59,297.6,309.57,1021113047.88,Ethereum
2019-06-23,309.57,319.49,305.49,307.22,627034406.46,Ethereum
2019-06-24,307.22,315.73,309.11,311.1,652783581.27,Ethereum
2019-06-25,311.1,331.19,315.82,316.17,787327800.84,Ethereum
2019-06-26,316.17,356.54,327.09,334.45,1668946361.31,Ethereum
2019-06-27,334.45,304.51,286.44,293.91,1358301432.01,Ethereum
2019-06-28,293.91,334.45,308.51,309.62,1074691127.45,Ethereum
2019-06-29,309.62,321.7,297.1,317.78,971430380.51,Ethereum
2019-06-30,317.78,291.52,280.86,290.55,880899282.02,Ethereum
2019-07-01,290.55,296.25,282.38,294.14,882191267.14,Ethereum
2019-07-02,294.14,306.78,288.02,291.6,816238425.59,Ethereum
2019-07-03,291.6,322.31,301.94,302.18,819487944.53,Ethereum
2019-07-04,302.18,285.27,277.35,282.93,645008552.75,Ethereum
2019-07-05,282.93,290.33,276.81,288.02,683730773.75,Ethereum
2019-07-06,288.02,294.83,285.05,287.97,596794948.95,Ethereum
2019-07-07,287.97,310.49,293.4,306.48,591115586.49,Ethereum
2019-07-08,306.48,331.01,310.6,313.18,693677708.29,Ethereum
2019-07-09,313.18,320.08,306.51,308.14,876714871.61,Ethereum
2019-07-10,308.14,296.79,278.52,288.81,1075676415.5,Ethereum
2019-07-11,288.81,274.84,261.69,268.49,836379516.15,Ethereum
2019-07-12,268.49,283.84,273.82,275.47,708817593.57,Ethereum
2019-07-13,275.47,276.37,264.44,268.99,595140184.21,Ethereum
2019-07-14,268.99,245.62,225.11,226.64,893355743.41,Ethereum
2019-07-15,226.64,241.31,224.82,228.18,923511961.6,Ethereum
2019-07-16,228.18,201.66,190.92,198.65,758710891.32,Ethereum
2019-07-17,198.65,216.42,203.43,211.38,730793851.92,Ethereum
2019-07-18,211.38,237.98,223.72,225.85,940274400.8,Ethereum
2019-07-19,225.85,223.82,219.3,221.3,748628600.16,Ethereum
2019-07-20,221.3,235.2,226.06,228.75,786282585.77,Ethereum
2019-07-21,228.75,226.66,222.53,225.39,717382099.64,Ethereum
2019-07-22,225.39,220.77,215.29,217.15,610780136.13,Ethereum
2019-07-23,217.15,212.95,206.64,211.86,626466682.83,Ethereum
2019-07-24,211.86,219.38,204.82,216.55,630355201.49,Ethereum
2019-07-25,216.55,220.77,216.72,219.09,479242769.15,Ethereum
2019-07-26,219.09,220.29,216.74,219.3,432903949.44,Ethereum
2019-07-27,219.3,211.27,205.21,207.2,450368183.01,Ethereum
2019-07-28,207.2,212.37,206.55,211.13,383709983.77,Ethereum
2019-07-29,211.13,211.62,208.3,210.86,395787604.65,Ethereum
2019-07-30,210.86,213.12,209.18,210.14,474538660.45,Ethereum
2019-07-31,210.14,222.77,216.52,218.63,566129476.53,Ethereum
2019-08-01,218.63,225.58,216.11,217.56,458665072.26,Ethereum
2019-08-02,217.56,222.58,216.69,217.74,467067767.0,Ethereum
2019-08-03,217.74,226.25,220.3,222.14,406320804.41,Ethereum
2019-08-04,222.14,226.06,220.79,222.76,410136962.82,Ethereum
2019-08-05,222.76,240.29,229.19,233.33,589080374.18,Ethereum
2019-08-06,233.33,228.42,218.79,226.02,612417988.29,Ethereum
2019-08-07,226.02,236.49,224.76,226.07,537412641.79,Ethereum
2019-08-08,226.07,228.63,220.48,221.08,510366037.53,Ethereum
2019-08-09,221.08,219.98,208.35,210.37,494698238.3,Ethereum
2019-08-10,210.37,206.45,200.12,206.0,491941017.53,Ethereum
2019-08-11,206.0,219.2,210.65,216.2,455559384.48,Ethereum
2019-08-12,216.2,213.51,210.67,211.35,340886318.9,Ethereum
2019-08-13,211.35,209.5,200.04,208.74,421299621.63,Ethereum
2019-08-14,208.74,198.43,182.18,186.49,527503051.76,Ethereum
2019-08-15,186.49,194.11,185.35,188.13,533152620.53,Ethereum
2019-08-16,188.13,191.56,182.65,185.35,484514497.51,Ethereum
2019-08-17,185.35,186.53,181.83,185.61,367239957.61,Ethereum
2019-08-18,185.61,196.1,186.8,194.75,388939845.06,Ethereum
2019-08-19,194.75,206.65,202.06,202.39,399160484.61,Ethereum
2019-08-20,202.39,205.51,196.14,196.78,379364434.35,Ethereum
2019-08-21,196.78,188.65,183.69,187.23,398264906.15,Ethereum
2019-08-22,187.23,193.59,186.02,190.46,457766243.42,Ethereum
2019-08-23,190.46,197.59,192.91,194.47,441028157.59,Ethereum
2019-08-24,194.47,192.55,187.98,191.02,424955603.88,Ethereum
2019-08-25,191.02,191.27,185.8,186.61,368020206.97,Ethereum
2019-08-26,186.61,192.58,187.29,188.43,459497798.69,Ethereum
2019-08-27,188.43,188.86,184.38,187.13,406355468.77,Ethereum
2019-08-28,187.13,179.19,167.82,172.97,446690201.75,Ethereum
2019-08-29,172.97,170.49,165.93,168.97,485722262.14,Ethereum
2019-08-30,168.97,171.13,167.78,168.54,390733590.91,Ethereum
2019-08-31,168.54,174.11,167.37,172.18,427119799.14,Ethereum
2019-09-01,172.18,175.83,171.14,171.34,336725399.46,Ethereum
2019-09-02,171.34,183.34,178.25,178.77,465121246.9,Ethereum
2019-09-03,178.77,183.71,177.65,179.03,481710411.96,Ethereum
2019-09-04,179.03,179.74,173.91,174.97,392142478.16,Ethereum
2019-09-05,174.97,175.02,171.01,173.65,420446421.8,Ethereum
2019-09-06,173.65,170.22,166.51,169.08,538470021.17,Ethereum
2019-09-07,169.08,180.15,171.02,178.15,569095905.52,Ethereum
2019-09-08,178.15,182.68,176.95,181.74,523928398.41,Ethereum
2019-09-09,181.74,183.09,177.93,180.72,556683991.04,Ethereum
2019-09-10,180.72,180.25,177.02,179.95,455561042.4,Ethereum
2019-09-11,179.95,184.7,177.48,178.29,467382995.55,Ethereum
2019-09-12,178.29,184.18,180.84,181.05,405074680.2,Ethereum
2019-09-13,181.05,183.07,179.44,181.52,378265276.57,Ethereum
2019-09-14,181.52,188.96,180.78,188.65,479618318.72,Ethereum
2019-09-15,188.65,190.07,186.15,189.24,433702078.27,Ethereum
2019-09-16,189.24,200.92,188.49,197.63,682776485.14,Ethereum
2019-09-17,197.63,213.97,195.61,207.85,931019598.74,Ethereum
2019-09-18,207.85,215.97,207.13,210.38,605352362.08,Ethereum
2019-09-19,210.38,228.14,208.6,221.04,674852986.04,Ethereum
2019-09-20,221.04,219.2,214.93,218.18,457532794.9,Ethereum
2019-09-21,218.18,217.55,213.85,215.25,407918908.48,Ethereum
2019-09-22,215.25,216.5,207.16,211.28,435480738.37,Ethereum
2019-09-23,211.28,206.69,199.32,200.97,445112202.26,Ethereum
2019-09-24,200.97,177.43,162.05,166.66,957553586.46,Ethereum
2019-09-25,166.66,172.32,163.96,170.38,609047989.65,Ethereum
2019-09-26,170.38,166.26,159.32,166.1,514201980.38,Ethereum
2019-09-27,166.1,176.74,167.8,174.28,503977886.12,Ethereum
2019-09-28,174.28,176.32,172.53,173.93,439726389.28,Ethereum
2019-09-29,173.93,171.14,167.35,169.69,421890955.75,Ethereum
2019-09-30,169.69,181.34,174.77,181.34,473187331.31,Ethereum
2019-10-01,181.34,183.77,175.19,176.44,384631359.44,Ethereum
2019-10-02,176.44,182.01,177.06,181.09,323753300.19,Ethereum
2019-10-03,181.09,177.96,173.5,175.15,289922110.58,Ethereum
2019-10-04,175.15,177.82,173.41,176.1,302105911.46,Ethereum
2019-10-05,176.1,178.08,174.97,177.1,225332881.49,Ethereum
2019-10-06,177.1,172.71,168.7,170.35,215155383.67,Ethereum
2019-10-07,170.35,181.31,177.53,180.4,412441723.47,Ethereum
2019-10-08,180.4,182.6,178.66,181.04,354886754.1,Ethereum
2019-10-09,181.04,197.56,189.48,193.43,562034874.99,Ethereum
2019-10-10,193.43,194.54,183.62,191.96,427757729.71,Ethereum
2019-10-11,191.96,187.5,178.97,180.88,443112371.1,Ethereum
2019-10-12,180.88,183.72,178.39,180.06,319739035.73,Ethereum
2019-10-13,180.06,182.44,179.12,181.52,307303066.28,Ethereum
2019-10-14,181.52,188.02,182.84,187.1,373652756.7,Ethereum
2019-10-15,187.1,183.74,178.84,180.72,289391210.17,Ethereum
2019-10-16,180.72,177.68,174.23,174.95,267589324.29,Ethereum
2019-10-17,174.95,178.22,175.87,177.41,242094063.34,Ethereum
2019-10-18,177.41,175.72,171.73,173.4,292604701.33,Ethereum
2019-10-19,173.4,174.94,170.8,172.31,222428090.22,Ethereum
2019-10-20,172.31,178.88,175.01,175.83,251374860.0,Ethereum
2019-10-21,175.83,176.55,173.02,174.33,295380745.15,Ethereum
2019-10-22,174.33,179.33,168.16,171.38,323059100.73,Ethereum
2019-10-23,171.38,162.61,155.35,162.53,615086549.87,Ethereum
2019-10-24,162.53,162.51,159.9,161.02,354570058.7,Ethereum
2019-10-25,161.02,190.24,180.45,181.66,592418485.65,Ethereum
2019-10-26,181.66,194.72,175.55,179.9,823988066.26,Ethereum
2019-10-27,179.9,187.1,182.51,184.23,524982268.97,Ethereum
2019-10-28,184.23,182.32,175.13,182.14,495927707.71,Ethereum
2019-10-29,182.14,192.81,184.6,191.02,535243524.58,Ethereum
2019-10-30,191.02,188.26,182.3,183.31,476044544.78,Ethereum
2019-10-31,183.31,184.43,179.67,182.51,400652125.51,Ethereum
2019-11-01,182.51,185.67,181.79,183.45,382994933.81,Ethereum
2019-11-02,183.45,184.94,182.52,183.26,294931428.47,Ethereum
2019-11-03,183.26,183.42,181.02,182.03,299527547.75,Ethereum
2019-11-04,182.03,189.84,185.23,186.26,529141782.76,Ethereum
2019-11-05,186.26,191.32,183.68,188.99,550391641.52,Ethereum
2019-11-06,188.99,193.4,188.91,191.25,381966467.95,Ethereum
2019-11-07,191.25,188.87,185.64,186.47,302159116.09,Ethereum
